Position Title,Date,Apply,Work Model,Location,Company,Company Size,Company Industry,Salary,Qualifications,H1b Sponsored,Is New Grad
Assistant Dental Office Manager,2025-11-21,https://jobright.ai/jobs/info/6904283c63502c0aded7109c?utm_source=1100&utm_campaign=Human Resources,On Site,"Multi Location
Saint Paul Church, MN
Davenport, IA
Algonquin, IL
Norridge, IL
Highland, IN
Madison, WI",Aspen Dental,10000+,"Dental,Health Care",$21-$23 /hr,"1. Provide superior patient service with compassion and care in accordance with patient needs, company policies and procedures, government regulations, and dental board standards
2. Work collaboratively with other members of the dental team to provide exceptional patient care
3. Consult with patients on treatment options provided by clinical team, verifying insurance payment and collection ensuring high quality of care
4. Under the direction of the Manager, supervise and reinforce the daily tasks and priorities of the non-clinical team
5. Review data day to day to evaluate the impact on the practice
...",not sure,
Employment Specialist (Supported Employment),2025-11-21,https://jobright.ai/jobs/info/692095603f782d2f1afc91ee?utm_source=1100&utm_campaign=Human Resources,On Site,"Portland, OR",Cascadia Health,501-1000,"Addiction Treatment,Health Care",$26.45-$27.65 /hr,"1. Bachelor’s degree in a behavioral science field from an accredited college or university or three years of full-time professional experience providing direct service to individuals in a social service setting.
2. Demonstrate the competencies to become credentialed as a Qualified Mental Health Associate (QMHA), as outlined in the Oregon Administrative Rulings (OARs). Certification must be kept current and in compliance with OARs through MHACBO.
3. Must possess one of the following: Six (6) months of prior experience working as a Job Coach or Developer, a bachelor’s degree in Rehabilitation Counseling or Special Education, one (1) year of documented experience working with individuals with disabilities, Certified Employment Supported Professional (CESP) certificate, completion of the Association of People Supporting Employment First (APSE) collaborative training, Association of Community Rehabilitation Educators (ACRE) training certificate, or one (1) year of human-services related experience, such as economical disadvantages, employment, abuse and neglect, substance abuse, aging, disabilities, prevention, health, cultural competencies, or housing.
4. Must understand recovery model, motivational interviewing, illness management and recovery, evidence based practices, and strength based case management philosophies and strategies.
5. Proficient in operating computer hardware and software (including EMR software).
...",not sure,
Employment Specialist (Supported Employment PSRB),2025-11-21,https://jobright.ai/jobs/info/6920ac28a49a885af9a3df39?utm_source=1100&utm_campaign=Human Resources,On Site,"Portland, OR",Cascadia Health,501-1000,"Addiction Treatment,Health Care",$26.45-$27.65 /hr,"1. Bachelor’s degree in a behavioral science field from an accredited college or university or three years of full-time professional experience providing direct service to individuals in a social service setting.
2. Demonstrate the competencies to become credentialed as a Qualified Mental Health Associate (QMHA), as outlined in the Oregon Administrative Rulings (OARs). Certification must be kept current and in compliance with OARs through MHACBO.
3. Must possess one of the following: Six (6) months of prior experience working as a Job Coach or Developer, a bachelor’s degree in Rehabilitation Counseling or Special Education, one (1) year of documented experience working with individuals with disabilities, Certified Employment Supported Professional (CESP) certificate, completion of the Association of People Supporting Employment First (APSE) collaborative training, Association of Community Rehabilitation Educators (ACRE) training certificate, or one (1) year of human-services related experience, such as economical disadvantages, employment, abuse and neglect, substance abuse, aging, disabilities, prevention, health, cultural competencies, or housing.
4. Must understand recovery model, motivational interviewing, illness management and recovery, evidence based practices, and strength based case management philosophies and strategies.
5. Proficient in operating computer hardware and software (including EMR software).
...",not sure,
Campus Recruiter,2025-11-21,https://jobright.ai/jobs/info/68c64f63db52c07d28847144?utm_source=1100&utm_campaign=Human Resources,On Site,"San Francisco, CA",AlphaSights,1001-5000,"Information Services,Knowledge Management",$80000-$84000 /yr,"1. Proven academic excellence (evidenced by a Bachelor’s degree and minimum GPA of 3.3)
2. Experience of at least 1 year in corporate recruitment, campus recruitment, agency or executive search. Also open to individuals who have at least one year of full-time experience working with undergraduate populations (such as university admissions, career services)
3. Interest in identifying, engaging and converting premier talent
4. Ability to multitask and prioritize in a fast-paced environment
5. Strong oral and written communication skills
...",not sure,
Workplace Experience Coordinator,2025-11-21,https://jobright.ai/jobs/info/6903d105ff462851fefef3be?utm_source=1100&utm_campaign=Human Resources,Hybrid,"Brisbane, CA",SquareTrade,501-1000,"Financial Services,Insurance",$28-$34 /hr,"1. 1+ years of facilities, administrative and/or HR experience
2. Capacity to work independently and prioritize effectively
3. Ability to maintain confidentiality and administer sensitive information
4. Proficiency in computer systems (Word, PowerPoint, Excel, Microsoft365 Apps, Sharepoint, etc.)
5. Strong interpersonal and communication skills
...",not sure,
Human Resources Technician 1 / Human Resources Technician 2 - Mankato Human Resources,2025-11-21,https://jobright.ai/jobs/info/6920b842a49a885af9a3e614?utm_source=1100&utm_campaign=Human Resources,Hybrid,"Mankato, MN",Minnesota Department of Transportation,1001-5000,,$23-$32 /hr,"1. One (1) year of experience performing human resources tasks that demonstrates the following: Experience entering and maintaining a database.
2. Experience reading, interpreting, and applying statutes, policies, procedures, rules and/or regulations.
3. Two (2) years of technical human resources experience demonstrating at least two of the following: Experience entering and maintaining employee data in an HR data management system or electronic applicant tracking system.
4. Experience supporting the hiring process such as posting job openings, reviewing resumes, preparing job offer letters, initiating pre-employment checks, and/or onboarding new employees.
5. Experience providing benefits information to employees.
...",not sure,
Internal Manager in Training-2740682,2025-11-21,https://jobright.ai/jobs/info/6920847c00c9ee50eaec4dae?utm_source=1100&utm_campaign=Human Resources,On Site,"Leadville, CO",Circle K,1001-5000,"Food and Beverage,Retail",$23-$23 /hr,"1. Experience to perform the essential duties, responsibilities and working in the conditions described below.
2. Ability to supervise and train for the use of equipment, tools and materials listed in the Customer Service Representative (CSR) and Assistant Site Manager (ASM) job description.
3. Ability to supervise and manage the functions listed in the CSR and ASM job description.
4. Ability to use computer, or acquire those skills necessary to use a computer at the site, which includes analysis of reports, inventory control, cash control, counseling notices, etc.
5. A valid driver’s license and adequate transportation to/from bank and corporate management meetings.
...",not sure,
Recruiter - Sales Development,2025-11-21,https://jobright.ai/jobs/info/68e7ee54c4895107182bfa57?utm_source=1100&utm_campaign=Human Resources,Hybrid,"Multi Location
Atlanta, GA
Phoenix, AZ",Samsara,1001-5000,"Business Intelligence,Cloud Data Services",$84K-$112K /yr,"1. 1+ years of recruiting experience in a fast-paced environment
2. Must be based in Phoenix or Atlanta and legally authorized to work in the country.
3. Comfortable being in the office ~ 2 days a week
4. Flexibility to travel ~30% of the time for events
5. Ability to create, measure, and scale the right workflow between candidates, hiring managers, and the recruiting team
...",not sure,
Sales Compensation Analyst,2025-11-21,https://jobright.ai/jobs/info/68ec8de7c26b9574506f342c?utm_source=1100&utm_campaign=Human Resources,On Site,"Somerset, NJ",SHI International Corp.,5001-10000,"Hardware,Information Technology",$60K-$65K /yr,"1. Completed Bachelor's Degree in Accounting, Finance, or a related field required
2. 1-3 years of experience in Data Analysis or Quota Management
3. Experience working with Excel, PowerPoint and Quota Systems
4. The ability to effectively utilize applications like Word, Excel, PowerPoint, and Outlook to enhance productivity and perform various tasks efficiently - Intermediate
5. The ability to create, manage, and interpret interactive data visualizations and reports to support business decision-making and strategic planning - Intermediate
...",not sure,
Part time Payroll Management Assistant,2025-11-21,https://jobright.ai/jobs/info/6920a76300c9ee50eaec6711?utm_source=1100&utm_campaign=Human Resources,Hybrid,"Tempus Corporate Headquarters, 600 Technology Center Drive, Stoughton, Massachusetts, United States of America","Tempus Unlimited, Inc.",251-500,"Employment,Health Care",$18.50-$18.50 /hr,"1. High School Diploma
2. Professional, friendly & understanding personality
3. Ability to work efficiently as a team player as well as individually with minimal direction
4. Self-motivation
5. Ability to consistently maintain and build positive working relationships
...",not sure,
Call Center Talent Pool Req (Missouri),2025-11-21,https://jobright.ai/jobs/info/6920573300c9ee50eaec1d36?utm_source=1100&utm_campaign=Human Resources,Hybrid,"St Louis, MO",FreedomCare,11-50,"Fitness,Health Care",$18-$22 /hr,"1. Excellent customer service skills, including the ability to handle difficult situations, empathize with customers, and solve problems.
2. Ability to manage a high-volume inbound and outbound queue.
3. Passion for providing a high level of customer service, including the ability to show empathy, active listening and patience.
4. Excellent verbal and written communication skills.
5. Ability to provide empathy and compassion to patients and caregivers.
...",not sure,
"Part-Time SDR, Outreach & Surrogate Appointment Setter",2025-11-21,https://jobright.ai/jobs/info/6920762e3f782d2f1afc76f2?utm_source=1100&utm_campaign=Human Resources,Remote,United States,Nascency,1-10,,$20-$35 /hr,"1. Strong communication skills
2. Tech fluency
3. Comfortable with reach outs by phone (cold calling previous people people who've expressed interest in our program)
4. Proven SDR/Appointment-Setter experience with heavy phone outreach (healthcare, nonprofit donor calling, or other sensitive-topic experience is a plus)
5. Empathetic + persuasive
...",not sure,
Learning And Development Analyst,2025-11-21,https://jobright.ai/jobs/info/691f9be5a49a885af9a3261e?utm_source=1100&utm_campaign=Human Resources,On Site,"Columbus, Ohio Metropolitan Area",Chipotle Mexican Grill,10000+,"Food and Beverage,Hospitality",$59K-$80K /yr,"1. 1-2 years of experience in Learning & Development, HR, training coordination or related field.
2. Hands on experience managing a Learning Management System, or similar system.
3. Interest in developing in a facilitator role
4. Foundational understanding of adult learning theory.
5. Experience in Instructional Design and Content Creation
...",not sure,
Call Center Talent Pool Req (Arizona),2025-11-21,https://jobright.ai/jobs/info/69204f3aa49a885af9a3859f?utm_source=1100&utm_campaign=Human Resources,On Site,"Phoenix, AZ",FreedomCare,11-50,"Fitness,Health Care",$18-$22 /hr,"1. Excellent customer service skills, including the ability to handle difficult situations, empathize with customers, and solve problems.
2. Ability to manage a high-volume inbound and outbound queue.
3. Passion for providing a high level of customer service, including the ability to show empathy, active listening and patience.
4. Excellent verbal and written communication skills.
5. Ability to provide empathy and compassion to patients and caregivers.
...",not sure,
